"MTurkCode","goal_order","goals","listNum","total_goal","goalType","affordance","approach_avoidance_R","attainability","attainment_maintenance_R","attractiveness_achievement","attractiveness_progress","basic_needs","clarity","commitment","commonality","conflict","connectedness","construal_level","control","difficulty","effort","end_state_specificity_R","external_importance","external_motivation","failure","frequency_R","ideal_motivation","identified_motivation","implementation_intention","importance","initial_time_R","instrumentality","intrinsic_motivation","introjected_motivation","meaningfulness","measurability","other_resources","ought_motivation","procrastination","regret","self_resources","social_desirability","specificity","temporal_duration","urgency","visibility"
"A1IL81UMEC9OJI",1,"My goal is to reduce how much I gamble.",5,6,"long-term",6,1,8,2,4,5,2,6,6,2,1,3,3,7,4,3,1,7,5,3,1,7,7,5,7,7,3,2,5,6,6,7,2,5,5,7,7,4,3,6,6
"A1IL81UMEC9OJI",2,"My goal is to be more diligent during my training for my new job over the next 5 days.",5,6,"short-term",7,5,10,6,4,4,3,6,6,3,1,2,2,7,2,3,1,5,6,1,2,5,7,5,7,3,4,1,6,4,4,5,1,2,6,7,6,3,1,4,1
"A1IL81UMEC9OJI",3,"My goal is to plan two outings with friends for the next two months.",5,6,"short-term",6,6,9,6,6,5,1,6,5,3,1,4,5,5,3,2,3,NA,2,3,1,5,7,5,6,6,4,6,2,5,7,7,1,6,4,6,7,2,3,2,4
"A1IL81UMEC9OJI",4,"My goal is to exercise more consistently.",5,6,"long-term",7,7,9,6,3,4,7,6,4,6,1,2,3,7,3,2,1,NA,2,3,1,5,7,3,6,7,3,3,2,3,5,6,1,6,3,6,6,2,3,4,2
"A1IL81UMEC9OJI",5,"My goal is to be more active in helping my parents with their financial matters.",5,6,"long-term",7,7,12,6,7,7,1,6,7,5,1,4,6,6,2,2,1,NA,5,3,1,7,7,6,7,7,5,3,5,6,5,5,1,4,7,7,7,3,3,4,4
"ARQR5NIFA1AJ",1,"My goal is to lose 15 lbs of fat in 2 months.",3,3,"long-term",4,7,7,6,5,6,7,5,4,7,3,4,3,7,4,7,2,6,2,3,1,5,6,5,6,6,3,2,2,6,6,6,2,4,5,5,6,5,3,4,2
"ARQR5NIFA1AJ",2,"Spend closer time with daughter to develop deeper relationship.",3,3,"recurrance",6,7,9,2,6,7,4,5,6,6,2,5,6,3,3,5,1,7,5,2,2,6,5,2,6,8,5,6,5,6,3,7,6,4,5,5,6,4,3,4,7
"ARQR5NIFA1AJ",3,"I want to landscape around house with rocks and retaining wall.",3,3,"short-term",6,5,11,7,5,4,4,5,7,4,1,3,3,3,3,4,3,2,3,1,2,3,6,4,4,5,5,2,1,2,7,6,4,2,7,6,6,7,3,5,6
"A13WTEQ06V3B6D",1,"My goal is to go to bed by 11:15 PM every night and wake up by 6:30 AM every morning every weekday.",3,3,"recurrance",7,7,8,2,6,6,7,7,7,7,2,7,1,6,5,5,3,6,2,3,1,7,7,7,7,6,7,1,6,6,7,7,6,4,7,7,7,7,1,5,7
"A13WTEQ06V3B6D",2,"My goal is to go to get at least 1 hour of moderate to intense exercise every day.",3,3,"recurrance",4,7,7,1,7,7,7,7,6,7,2,6,1,7,7,6,3,7,3,3,1,7,7,6,7,7,7,2,7,7,7,6,6,4,6,6,7,1,NA,6,7
"A13WTEQ06V3B6D",3,"My goal is to read at least three books in the next 3 months.",3,3,"short-term",7,7,9,7,5,5,1,7,7,5,5,1,1,7,4,6,2,4,1,3,1,7,5,7,6,6,4,7,1,6,7,4,1,2,5,7,6,7,3,4,4
"A1J8TVICSRC70W",1,"My goal is to lose 15 pounds in the next 3 months",5,3,"short-term",4,7,4,7,6,6,5,6,5,7,4,4,2,3,5,6,3,4,3,3,2,6,6,6,5,8,2,1,4,2,6,4,2,2,5,6,6,7,3,5,5
"A1J8TVICSRC70W",2,"My goal is to work out on the Max Trainer for 15 minutes at least 5 times a week. ",5,3,"recurrance",5,7,9,3,4,5,6,7,5,5,3,5,1,6,3,4,2,3,2,1,1,5,5,6,5,3,5,5,4,2,6,4,2,2,5,6,5,7,3,5,4
"A1J8TVICSRC70W",3,"My goal is to complete the AKC Trick Dog Title in the next 3 months",5,3,"short-term",4,7,6,7,5,5,1,6,3,2,6,1,3,5,2,3,3,3,1,1,2,5,5,2,4,6,2,6,3,5,2,4,1,6,3,6,4,5,2,2,3
"A1J8TVICSRC70W",4,"My goal is to gain 5 lbs of muscle in the next 3 months",5,3,"short-term",5,7,7,7,5,6,6,6,5,6,2,6,3,5,5,5,3,3,3,2,1,6,5,5,5,5,6,2,4,2,5,5,4,3,6,6,6,6,3,4,5
"A1J8TVICSRC70W",5,"My goal is to not Turk at work more often than once a week. ",5,3,"recurrance",3,1,3,5,5,6,2,5,4,1,1,1,2,7,7,2,1,6,6,3,1,5,5,3,3,6,1,1,5,5,7,6,7,7,5,4,4,3,4,2,6
"A3ROYUO9LWA22S",1,"Pay off our Storage Locker by the beginning of April.",5,5,"short-term",7,7,10,7,7,7,7,7,7,5,4,7,7,7,2,7,3,6,7,1,2,6,7,7,7,6,7,3,7,7,7,4,5,1,6,7,7,7,2,7,7
"A3ROYUO9LWA22S",2,"Take my 2 dogs in to the vet for check-ups, shots and medication by May.",5,5,"short-term",5,7,11,1,7,7,7,7,7,7,4,5,7,7,4,4,3,6,7,1,1,7,7,7,7,5,7,5,7,7,7,4,5,1,7,7,7,7,3,7,7
"A3ROYUO9LWA22S",3,"Start testing for additional home jobs in transcription by the end of June",5,5,"long-term",6,7,9,7,7,7,7,7,7,4,1,7,5,7,5,6,2,4,7,2,1,7,7,7,7,6,7,5,4,7,7,6,5,1,7,7,7,6,3,6,6
"A3ROYUO9LWA22S",4,"Possibly get a 2nd job this summer working at the Water Park for 5 months starting in May, if not do active survey tasks and transcription for extra income by May-June.",5,5,"short-term",7,7,10,7,7,7,7,6,7,4,6,7,5,7,6,4,1,4,7,1,1,5,7,6,7,5,7,7,5,7,7,4,5,1,4,7,6,6,3,7,5
"A3ROYUO9LWA22S",5,"Pay off additional medical bills and start putting money away for a small house for purchase within 18 months to 2 years.",5,5,"recurrance",3,7,9,7,7,7,7,7,7,7,1,7,7,7,6,7,3,7,5,1,1,7,7,5,7,8,7,7,7,7,7,5,5,1,7,7,7,7,4,5,7
"A1W850QN9RK019",1,"My goal is to become a certified civil engineer",5,5,"long-term",5,7,8,1,7,5,5,6,4,3,5,2,5,6,5,6,3,5,1,1,2,4,6,7,4,6,4,4,7,4,6,5,1,1,2,5,5,4,3,5,6
"A1W850QN9RK019",2,"My goal is to achieve 20 pounds weightloss",5,5,"short-term",3,7,7,3,6,6,5,5,6,5,3,5,2,5,6,6,2,6,7,3,1,7,4,5,6,8,5,1,6,5,4,6,6,7,3,5,6,6,3,5,7
"A1W850QN9RK019",3,"My goal is to become the senior supervisor in my place of work",5,5,"long-term",5,7,6,7,6,7,5,5,6,4,2,3,4,4,6,6,1,6,4,1,2,6,5,6,7,8,6,2,1,5,6,4,3,2,3,5,2,6,4,4,5
"A1W850QN9RK019",4,"My goal is to save half of my income for 3 months",5,5,"short-term",5,6,10,5,7,6,6,6,7,7,4,6,4,7,6,6,3,6,6,2,2,6,6,5,7,4,7,6,2,5,7,7,5,1,1,5,5,6,3,6,7
"A1W850QN9RK019",5,"My goal is to exercise thrice a week",5,5,"recurrance",5,6,8,1,6,6,6,5,6,6,3,2,1,7,6,5,3,6,6,3,1,5,5,4,7,6,5,6,2,6,5,7,3,6,3,5,6,5,4,5,6
"A1YPOIURXB6ESR",1,"In the next three months I would like to lose 10 pounds.",4,4,"short-term",4,1,11,7,6,6,6,7,6,6,3,4,2,6,5,6,3,2,1,3,2,6,6,6,6,8,6,2,4,4,7,5,2,4,6,6,6,6,3,5,4
"A1YPOIURXB6ESR",2,"My goal is to drink at least one 16oz bottle of water a day.",4,4,"recurrance",7,4,11,1,6,6,6,7,7,7,2,6,2,7,2,2,3,6,2,3,1,4,7,7,6,8,7,2,4,4,7,6,2,6,6,7,7,7,NA,4,6
"A1YPOIURXB6ESR",3,"My goal is to pay off our back utility bills by June.",4,4,"short-term",4,7,7,7,5,6,7,5,7,4,5,3,1,7,6,6,3,6,6,1,2,6,7,5,7,6,7,1,7,6,7,7,6,4,7,4,7,7,3,7,4
"A1YPOIURXB6ESR",4,"In the next three months, I would like to reduce my debt by $1,000.",4,4,"short-term",3,7,6,7,6,6,6,6,6,6,4,4,2,7,5,6,3,7,6,3,2,6,6,5,7,8,5,1,6,6,7,5,6,3,2,4,7,7,3,6,3
"A1KC342L9WAQ2",1,"My goal is to get accepted into at least one pharmacy school.",3,3,"short-term",6,7,8,7,7,6,7,6,7,2,2,3,7,6,6,7,1,6,4,1,2,7,5,7,7,6,6,4,6,6,5,7,7,3,6,6,5,6,3,5,7
"A1KC342L9WAQ2",2,"My goal is to get an A on my anatomy midterm.",3,3,"short-term",6,7,8,7,6,7,4,6,6,5,4,5,2,7,6,6,3,7,4,3,1,5,6,6,7,4,6,1,6,5,7,5,5,4,6,5,5,7,2,7,5
"A1KC342L9WAQ2",3,"My goal is to exercise four times a week. ",3,3,"recurrance",6,7,9,1,5,5,7,7,5,7,2,2,1,6,3,5,3,4,4,3,1,5,3,5,4,4,6,5,7,5,5,4,4,4,5,7,7,7,2,2,5
"AT6LDQNLKTUSE",1,"My goal is to buy a car within 3 months.",2,2,"short-term",7,7,10,7,7,6,5,7,7,5,2,5,5,5,5,6,3,4,4,1,2,6,7,7,7,7,6,4,5,6,7,5,4,2,6,7,7,7,3,6,7
"AT6LDQNLKTUSE",2,"My goal is to pay down as much credit card debt as I can within 3 months.",2,2,"long-term",5,7,7,2,6,6,5,7,7,5,4,3,3,7,6,6,1,5,4,2,1,5,7,7,6,6,6,1,6,6,7,5,5,3,5,7,7,3,3,5,6
"A1ROEDVMTO9Y3X",1,"stop smoking",2,2,"short-term",5,4,8,6,5,6,6,6,6,5,5,5,4,6,5,5,3,5,5,2,1,5,6,6,5,8,6,4,2,4,5,6,5,4,3,5,6,6,2,4,6
"A1ROEDVMTO9Y3X",2,"be more patient",2,2,"short-term",6,7,6,1,5,6,6,6,5,6,2,3,4,5,6,5,1,4,6,1,2,6,4,6,6,4,5,5,1,4,5,6,4,6,5,6,5,6,2,4,6
"A22DDO8NILSX6O",1,"Exercise (walk) 30 minutes per day 3 or 4 days a week.",4,4,"recurrance",5,6,7,6,6,6,6,6,7,7,1,5,4,7,5,3,2,3,1,1,1,5,6,6,7,4,5,5,3,4,5,5,1,5,4,6,6,5,3,6,5
"A22DDO8NILSX6O",2,"Reconnect with people I've fallen out of touch with during COVID lockdowns - calll or text one friend and one family member each week.",4,4,"recurrance",5,5,4,2,5,6,2,4,5,5,3,2,2,7,6,2,2,5,1,3,1,5,5,3,5,7,5,3,4,4,3,4,2,6,6,5,5,5,3,3,2
"A22DDO8NILSX6O",3,"Put $25/week into a savings subaccount for Christmas. ",4,4,"recurrance",5,6,9,3,6,6,5,7,7,6,2,3,2,7,3,4,3,NA,1,1,1,5,5,7,6,4,5,3,1,3,7,4,1,2,3,5,5,7,3,2,1
"A22DDO8NILSX6O",4,"Cut back on drinking soda/carbonated drinks.",4,4,"recurrance",4,2,5,5,6,6,6,5,6,6,2,5,1,7,5,3,1,NA,1,3,1,3,5,3,6,6,5,2,3,3,3,4,1,6,5,5,5,6,3,5,1
"A2H0VR477QHYO7",1,"complete studies for Series 7 financial licensing ",4,3,"long-term",7,6,9,6,7,7,5,6,7,5,5,5,6,7,7,7,1,6,6,1,2,6,7,6,7,7,6,3,7,5,6,5,3,3,6,6,7,6,2,5,7
"A2H0VR477QHYO7",2,"lose 20 pounds after long quarantine ",4,3,"long-term",5,6,7,4,7,7,7,6,6,7,5,6,6,7,7,5,2,6,5,3,1,6,7,6,7,7,7,5,6,7,7,3,6,6,6,5,6,6,3,6,6
"A2H0VR477QHYO7",3,"work on long term plan to retire early",4,3,"long-term",6,7,8,7,7,7,7,6,7,7,6,7,7,7,7,5,3,7,6,2,NA,6,7,5,7,8,6,5,3,7,5,6,6,5,5,6,7,6,4,5,7
"A2H0VR477QHYO7",4,"purge junk and reorganize garage",4,3,"long-term",7,5,8,1,6,6,5,5,5,7,3,5,5,7,4,5,1,7,6,2,1,6,5,6,5,7,6,5,3,3,5,6,6,6,5,5,6,6,3,3,6
"A1K8VUKRL53OX",1,"My goal is to increase more time in doing my online jobs so as to increase my income. ",5,5,"short-term",6,6,9,1,6,6,6,6,7,2,6,7,2,7,2,6,3,6,5,2,2,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,1,7,7
"A1K8VUKRL53OX",2,"To finish our family project of establishing a home in the village.",5,5,"short-term",6,1,10,1,6,6,6,6,6,6,2,6,2,6,6,6,3,6,6,3,1,6,6,6,6,7,5,5,6,6,6,6,6,6,2,6,5,6,3,6,6
"A1K8VUKRL53OX",3,"To find time and advance in my master’s degree over the holiday and evening classes. ",5,5,"recurrance",5,6,6,1,6,7,6,6,6,2,2,6,3,6,4,7,3,7,6,2,NA,6,6,6,6,7,6,6,2,7,5,7,6,5,2,6,7,7,4,4,7
"A1K8VUKRL53OX",4,"To be committed to my family in time and attention. ",5,5,"long-term",5,6,7,7,7,3,7,6,NA,7,2,4,7,7,4,7,1,7,6,2,1,6,6,6,7,7,7,NA,6,7,NA,7,6,4,4,7,7,3,4,7,6
"A1K8VUKRL53OX",5,"To eat health and to be health conscious. ",5,5,"short-term",6,6,5,6,6,3,5,6,7,6,2,6,6,6,7,6,2,7,6,3,1,6,6,6,7,7,3,6,3,6,6,7,5,2,4,6,7,4,3,6,6
"AJMWITY1XT7H7",1,"My goal is to cook meals at home at least five days a week.",4,2,"recurrance",7,7,7,6,5,5,7,7,7,6,4,6,1,7,4,5,3,4,3,3,1,2,7,6,7,8,4,1,6,4,7,7,1,4,4,6,7,7,4,6,7
"AJMWITY1XT7H7",2,"My goal is to include fruit or vegetables with every lunch and dinner every day, including when eating out or getting takeout.",4,2,"recurrance",5,7,8,7,6,6,7,7,6,5,1,6,1,7,4,2,3,1,1,1,1,4,5,3,4,6,4,1,2,4,7,6,1,4,7,7,5,7,4,4,4
"AJMWITY1XT7H7",3,"My goal is to go down one clothing size in two months.",4,2,"short-term",4,7,9,7,6,7,1,6,6,7,1,6,2,7,4,6,3,1,1,1,2,7,6,6,7,1,4,1,7,1,7,5,1,4,7,6,6,7,3,4,4
"AJMWITY1XT7H7",4,"My goal is to continue exercising at least four times a week.",4,2,"recurrance",4,7,9,1,6,6,7,7,6,7,4,5,2,7,4,6,2,4,1,3,1,5,7,7,7,8,4,1,7,1,7,6,1,5,7,7,7,2,4,6,7
"A1J9Z2VOHTT1UZ",1,"To stop wasting time, be more efficient, and work harder every day.",3,3,"recurrance",3,7,6,5,7,7,5,6,7,5,2,7,1,7,5,5,3,1,4,3,1,7,7,5,7,8,7,1,4,7,5,1,2,5,7,5,6,3,NA,5,4
"A1J9Z2VOHTT1UZ",2,"To be healthier by working out every day.",3,3,"recurrance",4,7,6,1,6,6,7,6,5,7,2,5,7,7,4,4,3,1,1,3,1,7,7,6,6,8,7,1,1,7,7,1,1,4,7,5,7,6,NA,4,4
"A1J9Z2VOHTT1UZ",3,"To learn Japanese at least most days a week.",3,3,"recurrance",4,7,6,NA,5,5,1,5,4,3,2,2,6,7,5,3,1,NA,1,1,2,6,4,4,4,8,2,5,1,4,6,1,1,3,4,5,3,5,NA,4,3
"A3U2S6OPJNS4AQ",1,"Get promoted in my job",1,1,"short-term",1,4,9,4,6,6,6,7,6,7,1,6,6,5,4,7,1,5,4,1,1,6,7,6,7,6,6,5,1,6,5,7,1,1,4,7,5,6,3,6,4
"AYPOAY43REHC8",1,"my goal is to lose 10 pounds",5,5,"long-term",7,7,6,1,7,7,7,7,7,7,1,4,7,7,4,7,3,7,7,1,2,7,7,7,7,6,7,4,7,7,7,7,1,1,7,7,7,7,3,7,7
"AYPOAY43REHC8",2,"my goal is to workout for 8 hours a week",5,5,"short-term",7,7,11,1,7,7,7,7,7,7,1,7,7,7,4,7,3,7,7,1,1,7,7,7,7,8,7,7,7,7,7,7,1,1,7,7,7,7,4,7,4
"AYPOAY43REHC8",3,"my goal is to eat less fatty foods",5,5,"recurrance",4,1,11,1,4,6,7,7,4,7,1,4,7,7,7,7,NA,NA,1,1,1,7,7,7,7,8,7,1,7,7,1,7,1,3,7,7,7,1,NA,7,4
"AYPOAY43REHC8",4,"my goal is to get at least 8 hours of sleep a night",5,5,"recurrance",7,7,11,1,7,6,4,7,7,7,1,4,6,7,1,7,3,NA,1,1,1,7,7,4,7,8,7,7,4,7,2,1,1,1,7,7,4,7,NA,4,7
"AYPOAY43REHC8",5,"my goal is to drink 4 bottles of water each day",5,5,"recurrance",7,7,12,1,7,7,7,7,7,7,1,4,4,7,1,7,3,NA,1,1,1,7,7,4,7,8,7,4,4,7,1,4,1,1,7,7,4,7,4,4,1
"A3KIDRWRKC7RI5",1,"Pay off the mortgage by the end of the year",5,5,"long-term",6,4,8,6,7,6,7,7,7,4,1,2,6,7,6,4,3,6,4,1,2,5,7,7,7,7,3,1,2,5,7,5,1,1,5,6,6,7,3,7,4
"A3KIDRWRKC7RI5",2,"Work on project management course and pass the exam to obtain Project Management certificate by end of June",5,5,"short-term",5,5,6,7,6,5,4,6,6,4,4,3,4,7,6,4,3,1,2,1,2,5,6,6,5,6,5,1,1,2,5,4,1,3,4,7,6,6,3,5,2
"A3KIDRWRKC7RI5",3,"Start running 5 days a week as soon as weather permits",5,5,"recurrance",4,7,6,3,5,6,7,6,5,6,2,2,3,7,5,5,3,4,5,3,1,7,5,5,5,8,4,3,4,1,5,7,2,5,5,5,7,7,1,5,5
"A3KIDRWRKC7RI5",4,"Start looking and applying for jobs, with a goal of changing jobs within the next six months",5,5,"long-term",4,7,8,7,6,5,6,5,6,6,1,5,4,6,7,5,3,5,5,1,2,4,7,5,7,6,7,2,2,4,3,7,3,5,4,6,6,7,3,6,6
"A3KIDRWRKC7RI5",5,"Start learning Chinese, and work on it three times a week, every week.",5,5,"recurrance",3,7,4,3,6,6,1,4,4,2,4,1,2,7,7,3,3,1,4,1,1,5,3,5,4,7,2,3,1,4,4,4,1,6,5,5,4,7,2,7,6
"ABOEYY9Y0PFRI",1,"My goal is to reduce the amount of caffeine I consume every week.",3,3,"recurrance",4,5,7,2,3,3,5,5,4,4,2,2,1,6,4,3,1,1,1,2,1,4,4,2,4,4,2,1,1,2,5,4,1,2,2,6,4,6,2,3,3
"ABOEYY9Y0PFRI",2,"My goal is to get at least 3 hours of exercise every week.",3,3,"recurrance",3,7,6,5,5,5,4,6,4,5,2,3,2,5,5,5,3,1,1,2,1,5,5,6,5,6,2,4,2,4,6,3,1,3,3,5,5,7,2,2,1
"ABOEYY9Y0PFRI",3,"My goal is read a book once a month.",3,3,"recurrance",3,7,6,4,NA,4,2,5,3,4,4,2,1,5,4,2,3,NA,1,3,1,5,4,3,3,4,2,5,1,3,6,2,1,4,3,7,5,7,3,2,1
"A1LJNQX4KBUXNP",1,"Pay off credit cards",3,2,"recurrance",7,7,11,7,7,7,7,7,7,7,1,1,7,7,7,7,1,7,1,1,1,7,7,7,7,7,7,1,7,7,7,1,1,1,7,7,7,7,4,7,1
"A1LJNQX4KBUXNP",2,"learn spanish",3,2,"recurrance",4,7,11,1,7,7,7,7,7,7,1,7,5,7,7,4,1,1,1,2,1,7,7,7,7,8,7,7,1,7,7,7,1,1,4,7,7,7,4,1,7
"A1LJNQX4KBUXNP",3,"begin exercise routine",3,2,"short-term",3,4,8,1,5,7,7,7,5,7,1,1,4,7,7,4,1,7,1,2,1,7,7,7,4,8,4,1,3,7,5,2,1,4,7,4,7,4,4,4,4
"ALAOEYIYW0CW7",1,"To stop procrastinating and get re-inspired again, get motivated! When I plan on doing something I will do it right away and not wait to get moving. To work on this habit daily, it's mindset. I want to get my momentum going again, this is my first important goal. To flip this energy into something more positive and productive, because procrastinating is such a bad habit and just promotes laziness.",5,5,"long-term",2,2,10,3,7,7,6,5,7,6,4,7,NA,7,6,7,1,6,7,2,1,7,7,5,7,7,7,3,7,7,5,1,5,6,7,7,7,5,4,7,1
"ALAOEYIYW0CW7",2,"To eat spinach daily, eat more vegetables. Eat healthier and cancel out sweets and junk.",5,5,"recurrance",7,6,11,3,7,6,7,7,7,7,6,6,7,7,3,6,3,7,5,3,1,7,7,6,7,7,6,4,6,7,7,6,6,4,6,7,7,7,4,5,7
"ALAOEYIYW0CW7",3,"To read more and write more, keep working on my novel. Acquire more wisdom along the way. Learn (something new) everyday.",5,5,"recurrance",4,7,11,5,7,7,7,6,7,4,6,7,7,7,5,7,2,NA,1,1,1,7,7,7,7,8,7,6,7,7,4,1,7,3,7,6,7,7,4,7,1
"ALAOEYIYW0CW7",4,"To clean my place, get it completely organized, including my desk area. Rearrange and throw out things I don't need anymore. Beautify my home. Do extreme spring cleaning. I want to do some remodeling and give it a paint job.",5,5,"long-term",2,4,11,1,7,7,5,7,7,6,1,3,2,7,4,7,1,NA,6,1,1,7,7,6,7,7,5,6,7,7,4,5,4,6,7,5,6,6,3,7,4
"ALAOEYIYW0CW7",5,"To exercise more, get back on track with my fitness. I fell off my schedule during this pandemic. Up until a year ago I was really great with working out and exercising every day or every other day. I was committed. Time to do that again, and get moving!",5,5,"recurrance",4,4,12,2,7,7,7,6,7,7,3,7,7,7,6,7,3,NA,7,2,1,7,7,6,7,8,7,4,7,7,7,1,6,5,7,6,5,7,4,7,5
"AY4E4CDN0J6JL",1,"My goal is to finish editing my second book, so that I can send it to the editor.",4,4,"short-term",4,7,8,7,6,6,1,7,7,1,2,1,5,7,7,7,3,5,1,1,2,7,7,5,7,6,7,5,1,4,7,7,5,3,7,7,7,7,3,7,7
"AY4E4CDN0J6JL",2,"My goal is to lose 1 pound per week by walking more.",4,4,"recurrance",6,7,4,7,5,6,7,7,6,7,1,1,2,7,4,4,3,2,1,3,1,7,7,3,5,8,4,1,5,5,7,7,5,6,5,7,7,7,3,7,3
"AY4E4CDN0J6JL",3,"My goal is to finish organizing our storage area in the basement.",4,4,"short-term",4,7,4,7,6,5,3,5,7,7,2,1,2,5,7,7,3,7,5,3,2,5,7,5,4,7,3,1,7,5,7,5,6,7,5,2,7,7,2,5,7
"AY4E4CDN0J6JL",4,"My goal is to teach my dog three new commands.",4,4,"short-term",7,7,10,7,5,6,4,7,7,7,1,1,1,3,3,3,3,3,5,1,2,3,6,7,4,6,3,6,1,5,7,7,1,5,6,7,7,6,3,3,7
"A12JKSH2NE5W9N",1,"My goal is to work out everyday and get into better shape and better health",2,2,"recurrance",5,5,9,1,7,7,7,7,7,6,2,5,6,6,6,6,2,7,6,3,1,7,7,7,7,6,7,4,4,5,7,6,2,3,7,6,7,6,4,7,7
"A12JKSH2NE5W9N",2,"My goal is to finally complete my bachelors degree in Criminal Justice.",2,2,"long-term",5,7,7,6,7,7,2,7,7,5,4,2,2,7,7,6,3,6,2,3,2,7,7,5,7,8,6,2,6,7,7,7,3,5,7,6,6,7,NA,4,7
"A1NVF1YLDLF563",1,"To earn at least $200 monthly in mturk online work and surpass previous amount earned by at least $1",3,3,"recurrance",6,7,11,1,7,7,5,7,7,5,2,4,3,6,4,6,2,6,3,1,1,6,7,7,7,6,6,5,3,6,7,5,4,3,6,7,6,6,3,6,6
"A1NVF1YLDLF563",2,"To minimize desserts to just 1 per day such as: 1 cookie, 1 chocolate bar, 1 cupcake or 1 slice of cake per day.",3,3,"recurrance",7,5,9,5,6,6,6,7,6,7,1,5,2,7,6,6,3,2,5,1,1,7,7,6,6,3,5,1,5,4,7,4,3,3,4,7,6,7,4,4,2
"A1NVF1YLDLF563",3,"To exercise at least 3 to 4 times a week ",3,3,"recurrance",6,7,9,5,7,7,6,7,6,7,3,4,3,7,4,7,2,5,4,1,1,7,7,6,6,4,6,3,3,5,7,4,2,3,6,7,6,6,3,4,4
"A1WZY0K6IE3ASG",1,"I will use the treadmill at the fitness center for half an hour every day and increase my average speed to at least 3.5 MPH by May",5,7,"recurrance",7,7,8,NA,6,6,6,6,7,5,1,4,6,7,4,5,3,6,4,3,1,6,7,5,7,4,5,2,3,3,7,7,1,4,7,7,7,7,3,5,6
"A1WZY0K6IE3ASG",2,"I will introduce a dumbbell regimen to my evenings for at least a half hour every other day.",5,7,"recurrance",6,7,9,NA,6,5,5,7,6,3,1,6,5,7,3,4,2,3,3,2,1,5,5,6,7,3,6,3,4,3,6,6,2,5,6,7,7,6,3,4,6
"A1WZY0K6IE3ASG",3,"I will average at least $75 per week on the Amazon Mechanical Turk platform in order to cover my car payment.",5,7,"recurrance",5,7,10,3,5,6,6,6,6,2,2,4,5,5,4,4,2,5,5,3,1,4,6,5,5,6,5,3,3,4,7,2,1,5,7,6,5,6,4,6,4
"A1WZY0K6IE3ASG",4,"I will work on getting myself into a better daily sleep schedule, including weekends and days I don't work.",5,7,"recurrance",7,7,7,1,4,5,6,6,4,6,2,3,4,6,5,2,1,4,5,1,1,6,5,3,5,1,6,2,1,5,3,5,2,5,2,6,6,3,3,2,1
"A1WZY0K6IE3ASG",5,"I will continue to not consume alcohol for the remainder of the year.",5,7,"recurrance",6,1,6,1,6,5,5,7,4,6,1,2,3,7,3,3,3,6,1,1,1,6,5,6,3,4,7,1,1,6,7,6,4,1,5,7,6,7,3,2,1
"AL7UTA8J27TFK",1,"Walk six blocks in next three months increasing distance everyday. . I just had a triple by-pass surgery and can not walk more than 35 feet at this time.",4,3,"recurrance",7,7,10,1,7,7,7,7,7,5,1,7,6,7,7,4,3,7,6,1,2,7,7,7,7,6,7,1,3,5,7,7,4,3,7,6,6,7,3,7,7
"AL7UTA8J27TFK",2,"Plant a garden and have fresh vegitables to eat in three months.",4,3,"long-term",7,7,10,5,6,6,5,7,7,6,1,5,5,7,4,4,3,1,1,1,1,6,5,7,7,6,6,6,1,7,7,6,1,1,6,7,6,7,3,6,7
"AL7UTA8J27TFK",3,"Setup and stock freshwater aquarium in living room with live plants and fish within tree months.",4,3,"short-term",7,7,11,7,7,6,7,7,7,4,1,3,5,7,3,3,3,4,1,1,2,6,7,7,7,6,4,7,1,6,7,7,1,1,5,7,7,7,3,4,7
"AL7UTA8J27TFK",4,"I intend to lose weight during the next three months. I currently weigh 291#.",4,3,"long-term",5,7,9,1,7,7,7,6,7,7,2,7,2,7,7,2,3,7,7,3,1,6,7,6,7,7,7,1,5,4,7,7,4,6,7,7,7,6,3,7,7
"A13FUEPWBCLBUY",1,"My goal is to lift weights for sixty minutes five days a week.",2,2,"recurrance",7,6,10,1,7,7,6,7,7,6,1,6,1,7,5,7,3,2,1,3,1,7,7,7,7,6,5,6,5,7,7,5,1,2,7,7,7,7,1,6,6
"A13FUEPWBCLBUY",2,"My goal is to track my food and macro nutrients each day of the week.",2,2,"recurrance",7,6,10,2,7,7,6,7,7,6,1,7,1,7,4,6,3,2,1,3,1,7,7,7,7,6,6,1,2,7,7,6,1,2,6,7,7,7,1,6,7
"A1XRWOK00HK1J4",1,"My goal is to start exercising at least three times a week.",4,4,"recurrance",7,7,6,7,6,6,5,7,6,6,1,3,3,7,7,6,3,1,1,2,1,2,4,6,5,1,1,1,5,5,7,4,1,7,3,6,6,7,3,3,1
"A1XRWOK00HK1J4",2,"My goal is to actively meditate every other day.",4,4,"recurrance",5,7,9,1,7,7,7,7,7,2,1,4,7,7,7,7,3,7,1,1,1,7,7,5,7,1,7,1,1,7,7,1,1,1,5,7,6,7,NA,7,1
"A1XRWOK00HK1J4",3,"My goal is to save 30 dollars every week into my savings account.",4,4,"recurrance",5,7,10,1,6,6,7,7,6,7,1,1,4,7,4,6,3,1,1,1,1,1,7,6,7,1,1,1,1,4,7,1,1,1,6,5,7,7,NA,6,1
